dataset,image_id,identity_id,seed,method,epsilon,steps,step_ratio,cosine_similarity,jpeg_cosine,blur_cosine,resize_cosine
VGGFace2,0380_01,n004357,1,FaceGuard,0.047058823529411764,35,0.125,-0.9481773376464844,-0.9285287857055664,-0.9374580979347229,-0.9466571807861328
VGGFace2,0080_01,n005233,1,FaceGuard,0.047058823529411764,35,0.125,-0.904686689376831,-0.7834176421165466,-0.7386856079101562,-0.8780859708786011
VGGFace2,0331_01,n008530,1,FaceGuard,0.047058823529411764,35,0.125,-0.9400405883789062,-0.8860924243927002,-0.9080830812454224,-0.932915210723877
VGGFace2,0472_01,n004563,1,FaceGuard,0.047058823529411764,35,0.125,-0.9423538446426392,-0.8928579092025757,-0.9043225646018982,-0.9333348274230957
VGGFace2,0703_04,n005963,1,FaceGuard,0.047058823529411764,35,0.125,-0.9408643245697021,-0.9155234098434448,-0.9203423261642456,-0.9392634034156799
VGGFace2,0638_01,n001146,1,FaceGuard,0.047058823529411764,35,0.125,-0.9049564599990845,-0.8454481363296509,-0.8021308183670044,-0.888137936592102
VGGFace2,0496_01,n001242,1,FaceGuard,0.047058823529411764,35,0.125,-0.9481214284896851,-0.916819155216217,-0.8878533244132996,-0.9397612810134888
VGGFace2,0214_01,n003836,1,FaceGuard,0.047058823529411764,35,0.125,-0.9295902252197266,-0.9087316989898682,-0.9095158576965332,-0.9249548316001892
VGGFace2,0096_01,n003093,1,FaceGuard,0.047058823529411764,35,0.125,-0.9330576658248901,-0.8653082251548767,-0.8780200481414795,-0.9272699356079102
VGGFace2,0001_07,n005473,1,FaceGuard,0.047058823529411764,35,0.125,-0.9370006918907166,-0.8786129951477051,-0.9004718661308289,-0.931674599647522
VGGFace2,0003_01,n003277,1,FaceGuard,0.047058823529411764,35,0.125,-0.8995527029037476,-0.7797968983650208,-0.6894896626472473,-0.881430983543396
VGGFace2,0011_01,n000149,1,FaceGuard,0.047058823529411764,35,0.125,-0.9555150270462036,-0.9053694009780884,-0.929408848285675,-0.9513407945632935
VGGFace2,0079_01,n000284,1,FaceGuard,0.047058823529411764,35,0.125,-0.8695364594459534,-0.7745232582092285,-0.765364944934845,-0.8434016704559326
VGGFace2,0181_02,n006123,1,FaceGuard,0.047058823529411764,35,0.125,-0.908295214176178,-0.8755128383636475,-0.8115426898002625,-0.902625322341919
VGGFace2,0456_01,n006574,1,FaceGuard,0.047058823529411764,35,0.125,-0.9345133900642395,-0.9144967794418335,-0.8706475496292114,-0.9286538362503052
VGGFace2,0525_01,n005319,1,FaceGuard,0.047058823529411764,35,0.125,-0.8937698006629944,-0.8479756116867065,-0.8763628602027893,-0.8887417316436768
VGGFace2,0378_01,n002749,1,FaceGuard,0.047058823529411764,35,0.125,-0.9428021907806396,-0.8699823617935181,-0.8829350471496582,-0.936133623123169
VGGFace2,0256_01,n006574,1,FaceGuard,0.047058823529411764,35,0.125,-0.917768120765686,-0.8732594847679138,-0.8443081378936768,-0.9094713926315308
VGGFace2,0085_02,n008662,1,FaceGuard,0.047058823529411764,35,0.125,-0.9230822324752808,-0.860370934009552,-0.8238019347190857,-0.9100490808486938
VGGFace2,0706_01,n001817,1,FaceGuard,0.047058823529411764,35,0.125,-0.922648549079895,-0.87172532081604,-0.8728780150413513,-0.9027536511421204
VGGFace2,0011_01,n005104,1,FaceGuard,0.047058823529411764,35,0.125,-0.9432386159896851,-0.923700213432312,-0.9112052321434021,-0.9332526922225952
VGGFace2,0116_01,n001683,1,FaceGuard,0.047058823529411764,35,0.125,-0.9354440569877625,-0.916419267654419,-0.884411633014679,-0.9287028312683105
VGGFace2,0059_01,n007381,1,FaceGuard,0.047058823529411764,35,0.125,-0.9199807643890381,-0.8753076791763306,-0.8653897643089294,-0.9188945293426514
VGGFace2,0205_04,n005619,1,FaceGuard,0.047058823529411764,35,0.125,-0.9387913346290588,-0.9086408615112305,-0.903778076171875,-0.9386947154998779
VGGFace2,0183_02,n009199,1,FaceGuard,0.047058823529411764,35,0.125,-0.9386500120162964,-0.8963193893432617,-0.9025393724441528,-0.9382427930831909
VGGFace2,0285_01,n008037,1,FaceGuard,0.047058823529411764,35,0.125,-0.9525818824768066,-0.9002254009246826,-0.9122938513755798,-0.9524861574172974
VGGFace2,0233_01,n005490,1,FaceGuard,0.047058823529411764,35,0.125,-0.9534435868263245,-0.8642410039901733,-0.903171181678772,-0.9568160772323608
VGGFace2,0014_01,n007068,1,FaceGuard,0.047058823529411764,35,0.125,-0.9560807943344116,-0.9371306896209717,-0.9237254858016968,-0.9498379230499268
VGGFace2,0337_01,n004652,1,FaceGuard,0.047058823529411764,35,0.125,-0.946842610836029,-0.9260255098342896,-0.900885820388794,-0.9466666579246521
VGGFace2,0324_02,n002384,1,FaceGuard,0.047058823529411764,35,0.125,-0.9539818167686462,-0.9279052019119263,-0.9075049161911011,-0.954152524471283
VGGFace2,0257_02,n002284,1,FaceGuard,0.047058823529411764,35,0.125,-0.9037390947341919,-0.839015543460846,-0.8141902089118958,-0.8928173780441284
VGGFace2,0837_01,n001576,1,FaceGuard,0.047058823529411764,35,0.125,-0.9468244314193726,-0.9118878841400146,-0.8800440430641174,-0.9326742887496948
VGGFace2,0076_01,n002517,1,FaceGuard,0.047058823529411764,35,0.125,-0.9313100576400757,-0.9084407091140747,-0.8961715698242188,-0.9330987334251404
VGGFace2,0161_01,n006134,1,FaceGuard,0.047058823529411764,35,0.125,-0.933310329914093,-0.8426157832145691,-0.8692036867141724,-0.9310684204101562
VGGFace2,0107_05,n004380,1,FaceGuard,0.047058823529411764,35,0.125,-0.9334698915481567,-0.9208752512931824,-0.9125699996948242,-0.9316458702087402
VGGFace2,0051_01,n005226,1,FaceGuard,0.047058823529411764,35,0.125,-0.9162561893463135,-0.8317283391952515,-0.8217955827713013,-0.9100478887557983
VGGFace2,0240_01,n001296,1,FaceGuard,0.047058823529411764,35,0.125,-0.8901863098144531,-0.793359637260437,-0.7699130177497864,-0.8734766244888306
VGGFace2,0080_01,n005619,1,FaceGuard,0.047058823529411764,35,0.125,-0.8917419910430908,-0.7826732397079468,-0.6966874599456787,-0.8632888793945312
VGGFace2,0005_02,n002263,1,FaceGuard,0.047058823529411764,35,0.125,-0.9423649907112122,-0.8868663311004639,-0.8631545901298523,-0.9346473217010498
VGGFace2,0402_01,n005693,1,FaceGuard,0.047058823529411764,35,0.125,-0.9554688334465027,-0.9019044041633606,-0.8788784742355347,-0.9446230530738831
VGGFace2,0184_01,n005726,1,FaceGuard,0.047058823529411764,35,0.125,-0.9187616109848022,-0.8446050882339478,-0.8008748292922974,-0.9083493947982788
VGGFace2,0122_01,n004678,1,FaceGuard,0.047058823529411764,35,0.125,-0.9007592797279358,-0.84139084815979,-0.832944393157959,-0.8791317939758301
VGGFace2,0477_01,n000480,1,FaceGuard,0.047058823529411764,35,0.125,-0.9322468042373657,-0.883251965045929,-0.8406537771224976,-0.9267276525497437
VGGFace2,0452_01,n003653,1,FaceGuard,0.047058823529411764,35,0.125,-0.9348572492599487,-0.907136857509613,-0.8761721849441528,-0.9364062547683716
VGGFace2,0352_01,n007121,1,FaceGuard,0.047058823529411764,35,0.125,-0.9680390357971191,-0.9522863626480103,-0.9519338011741638,-0.9619613885879517
VGGFace2,0085_02,n000836,1,FaceGuard,0.047058823529411764,35,0.125,-0.923011839389801,-0.8029226064682007,-0.8018074035644531,-0.909852921962738
VGGFace2,0244_01,n005764,1,FaceGuard,0.047058823529411764,35,0.125,-0.9438358545303345,-0.9106950163841248,-0.8890420198440552,-0.9387624263763428
VGGFace2,0437_01,n003298,1,FaceGuard,0.047058823529411764,35,0.125,-0.9284628629684448,-0.8511921167373657,-0.8753005266189575,-0.9140339493751526
VGGFace2,0355_01,n008989,1,FaceGuard,0.047058823529411764,35,0.125,-0.9222522974014282,-0.8759761452674866,-0.8489545583724976,-0.9130150675773621
VGGFace2,0002_02,n007121,1,FaceGuard,0.047058823529411764,35,0.125,-0.9299193620681763,-0.9193451404571533,-0.9225077033042908,-0.9254974126815796
VGGFace2,0082_01,n005088,1,FaceGuard,0.047058823529411764,35,0.125,-0.9390787482261658,-0.9127533435821533,-0.9056464433670044,-0.9386256337165833
VGGFace2,0371_01,n006922,1,FaceGuard,0.047058823529411764,35,0.125,-0.9406387805938721,-0.9334111213684082,-0.9154891967773438,-0.9360595941543579
VGGFace2,0268_01,n000129,1,FaceGuard,0.047058823529411764,35,0.125,-0.9345546960830688,-0.8950990438461304,-0.8966703414916992,-0.9298083782196045
VGGFace2,0440_02,n002659,1,FaceGuard,0.047058823529411764,35,0.125,-0.9330187439918518,-0.873685359954834,-0.8382590413093567,-0.9261584877967834
VGGFace2,0281_01,n001211,1,FaceGuard,0.047058823529411764,35,0.125,-0.9278638362884521,-0.9322253465652466,-0.9347290396690369,-0.9308802485466003
VGGFace2,0257_01,n002081,1,FaceGuard,0.047058823529411764,35,0.125,-0.9543861746788025,-0.9178162813186646,-0.9150404334068298,-0.9396783709526062
VGGFace2,0289_02,n009123,1,FaceGuard,0.047058823529411764,35,0.125,-0.8970993161201477,-0.9018681645393372,-0.8684154748916626,-0.8901737332344055
VGGFace2,0288_01,n003675,1,FaceGuard,0.047058823529411764,35,0.125,-0.8999850749969482,-0.8291114568710327,-0.7095162868499756,-0.8727151155471802
VGGFace2,0094_01,n002223,1,FaceGuard,0.047058823529411764,35,0.125,-0.9375001192092896,-0.9007629752159119,-0.8970031142234802,-0.9293843507766724
VGGFace2,0172_01,n007368,1,FaceGuard,0.047058823529411764,35,0.125,-0.9213559627532959,-0.852067232131958,-0.8525664806365967,-0.9109029769897461
VGGFace2,0264_01,n002082,1,FaceGuard,0.047058823529411764,35,0.125,-0.9486455917358398,-0.9191810488700867,-0.8954026103019714,-0.9417035579681396
VGGFace2,0067_01,n007951,1,FaceGuard,0.047058823529411764,35,0.125,-0.9365290999412537,-0.8924262523651123,-0.8848584294319153,-0.9330137372016907
VGGFace2,0530_01,n000950,1,FaceGuard,0.047058823529411764,35,0.125,-0.9234505891799927,-0.9068119525909424,-0.8794649839401245,-0.9135326147079468
VGGFace2,0048_06,n005664,1,FaceGuard,0.047058823529411764,35,0.125,-0.9174782633781433,-0.8089021444320679,-0.8398952484130859,-0.903430700302124
VGGFace2,0295_01,n002503,1,FaceGuard,0.047058823529411764,35,0.125,-0.9642767906188965,-0.953039824962616,-0.9474297761917114,-0.9604932069778442
VGGFace2,0104_01,n007919,1,FaceGuard,0.047058823529411764,35,0.125,-0.9588115215301514,-0.9489231109619141,-0.932331919670105,-0.9535407423973083
VGGFace2,0051_01,n002884,1,FaceGuard,0.047058823529411764,35,0.125,-0.9305394291877747,-0.8883479833602905,-0.8680424690246582,-0.925036609172821
VGGFace2,0236_02,n004580,1,FaceGuard,0.047058823529411764,35,0.125,-0.9392926096916199,-0.9042254090309143,-0.9042847156524658,-0.9289001226425171
VGGFace2,0011_01,n002106,1,FaceGuard,0.047058823529411764,35,0.125,-0.9395900964736938,-0.9128367304801941,-0.9099089503288269,-0.9426061511039734
VGGFace2,0078_06,n008105,1,FaceGuard,0.047058823529411764,35,0.125,-0.8834784626960754,-0.7987897396087646,-0.7261559963226318,-0.8561866879463196
VGGFace2,0234_01,n003570,1,FaceGuard,0.047058823529411764,35,0.125,-0.8703906536102295,-0.7700664401054382,-0.7283353209495544,-0.8519262075424194
VGGFace2,0140_01,n005120,1,FaceGuard,0.047058823529411764,35,0.125,-0.9279796481132507,-0.7955353260040283,-0.8142391443252563,-0.9153685569763184
VGGFace2,0158_01,n001687,1,FaceGuard,0.047058823529411764,35,0.125,-0.9288533329963684,-0.9009150266647339,-0.8699089288711548,-0.9168115258216858
VGGFace2,0351_01,n004333,1,FaceGuard,0.047058823529411764,35,0.125,-0.9318515062332153,-0.874902606010437,-0.8668262362480164,-0.9240339398384094
VGGFace2,0018_01,n003675,1,FaceGuard,0.047058823529411764,35,0.125,-0.8967698216438293,-0.836005687713623,-0.7802426815032959,-0.8785011172294617
VGGFace2,0265_01,n004555,1,FaceGuard,0.047058823529411764,35,0.125,-0.9145513772964478,-0.8547874689102173,-0.7934221029281616,-0.898631751537323
VGGFace2,0065_01,n008674,1,FaceGuard,0.047058823529411764,35,0.125,-0.9502199292182922,-0.9087998867034912,-0.8898381590843201,-0.943056583404541
VGGFace2,0080_01,n005225,1,FaceGuard,0.047058823529411764,35,0.125,-0.8962627649307251,-0.8083420395851135,-0.7990933656692505,-0.8776105642318726
VGGFace2,0083_03,n009213,1,FaceGuard,0.047058823529411764,35,0.125,-0.9469105005264282,-0.9044378995895386,-0.9034744501113892,-0.9419713020324707
VGGFace2,0525_01,n001878,1,FaceGuard,0.047058823529411764,35,0.125,-0.9204142093658447,-0.8868430852890015,-0.8401901721954346,-0.9147273302078247
VGGFace2,0012_01,n007919,1,FaceGuard,0.047058823529411764,35,0.125,-0.9468145966529846,-0.8818629384040833,-0.8834832906723022,-0.9487944841384888
VGGFace2,0377_01,n004793,1,FaceGuard,0.047058823529411764,35,0.125,-0.8671355843544006,-0.7557700872421265,-0.6711984872817993,-0.8597819805145264
VGGFace2,0234_02,n001857,1,FaceGuard,0.047058823529411764,35,0.125,-0.9275261163711548,-0.8902779817581177,-0.867841899394989,-0.9230780601501465
VGGFace2,0033_01,n002894,1,FaceGuard,0.047058823529411764,35,0.125,-0.9594559073448181,-0.9589669704437256,-0.9475104212760925,-0.9554898738861084
VGGFace2,0029_02,n000746,1,FaceGuard,0.047058823529411764,35,0.125,-0.9531642198562622,-0.9258178472518921,-0.9329349398612976,-0.9484668970108032
VGGFace2,0166_03,n004915,1,FaceGuard,0.047058823529411764,35,0.125,-0.9329876899719238,-0.864762544631958,-0.8630726337432861,-0.9251799583435059
VGGFace2,0453_01,n005473,1,FaceGuard,0.047058823529411764,35,0.125,-0.8926681280136108,-0.8549450039863586,-0.7955127954483032,-0.8783438205718994
VGGFace2,0903_02,n007104,1,FaceGuard,0.047058823529411764,35,0.125,-0.9539849758148193,-0.9172408580780029,-0.9109063744544983,-0.9485303163528442
VGGFace2,0109_01,n004440,1,FaceGuard,0.047058823529411764,35,0.125,-0.9165719747543335,-0.8850398063659668,-0.8482283353805542,-0.9041299819946289
VGGFace2,0058_03,n005474,1,FaceGuard,0.047058823529411764,35,0.125,-0.8844798803329468,-0.7367782592773438,-0.7454684376716614,-0.8725371360778809
VGGFace2,0282_01,n005123,1,FaceGuard,0.047058823529411764,35,0.125,-0.9383952617645264,-0.9064490795135498,-0.8821722269058228,-0.9402621388435364
VGGFace2,0018_02,n002082,1,FaceGuard,0.047058823529411764,35,0.125,-0.9222575426101685,-0.8792000412940979,-0.9205963611602783,-0.9150294661521912
VGGFace2,0083_01,n005340,1,FaceGuard,0.047058823529411764,35,0.125,-0.9097194671630859,-0.8230050802230835,-0.7678359150886536,-0.8782080411911011
VGGFace2,0203_01,n009232,1,FaceGuard,0.047058823529411764,35,0.125,-0.9095232486724854,-0.8809165954589844,-0.871512770652771,-0.9035773277282715
VGGFace2,0347_03,n002803,1,FaceGuard,0.047058823529411764,35,0.125,-0.9170452356338501,-0.891059398651123,-0.8718047142028809,-0.90485680103302
VGGFace2,0144_01,n002474,1,FaceGuard,0.047058823529411764,35,0.125,-0.8599327206611633,-0.7583277225494385,-0.6652834415435791,-0.8291975855827332
VGGFace2,0124_01,n005316,1,FaceGuard,0.047058823529411764,35,0.125,-0.9317343235015869,-0.8961600065231323,-0.8843443393707275,-0.9279577732086182
VGGFace2,0517_01,n009028,1,FaceGuard,0.047058823529411764,35,0.125,-0.9464253187179565,-0.9156311750411987,-0.9157086610794067,-0.9350513219833374
VGGFace2,0625_02,n000129,1,FaceGuard,0.047058823529411764,35,0.125,-0.9434831142425537,-0.9076409935951233,-0.8937942981719971,-0.9370625615119934
VGGFace2,0097_01,n004945,1,FaceGuard,0.047058823529411764,35,0.125,-0.9684538245201111,-0.9497013092041016,-0.9440200328826904,-0.9617510437965393
VGGFace2,0442_01,n002664,1,FaceGuard,0.047058823529411764,35,0.125,-0.9374759197235107,-0.9035200476646423,-0.8942018151283264,-0.9412607550621033
VGGFace2,0113_02,n001059,1,FaceGuard,0.047058823529411764,35,0.125,-0.9401814937591553,-0.9211056232452393,-0.9124364256858826,-0.9443306922912598
VGGFace2,0438_03,n004661,1,FaceGuard,0.047058823529411764,35,0.125,-0.9245424866676331,-0.9134754538536072,-0.8853729963302612,-0.9202736616134644
VGGFace2,0134_01,n004813,1,FaceGuard,0.047058823529411764,35,0.125,-0.9430649280548096,-0.9052438139915466,-0.8878082036972046,-0.9425270557403564
VGGFace2,0064_01,n005832,1,FaceGuard,0.047058823529411764,35,0.125,-0.9588809013366699,-0.9406944513320923,-0.9266640543937683,-0.9495659470558167
VGGFace2,0255_01,n004999,1,FaceGuard,0.047058823529411764,35,0.125,-0.9351732730865479,-0.9179908037185669,-0.9229297041893005,-0.9359873533248901
VGGFace2,0206_01,n002880,1,FaceGuard,0.047058823529411764,35,0.125,-0.9616169333457947,-0.8991336822509766,-0.8801608085632324,-0.9560297727584839
VGGFace2,0005_01,n005636,1,FaceGuard,0.047058823529411764,35,0.125,-0.8781929016113281,-0.7505103349685669,-0.6500442028045654,-0.8487151265144348
VGGFace2,0066_01,n005188,1,FaceGuard,0.047058823529411764,35,0.125,-0.9640045166015625,-0.9352877140045166,-0.9289722442626953,-0.9603321552276611
VGGFace2,0574_02,n000082,1,FaceGuard,0.047058823529411764,35,0.125,-0.8844533562660217,-0.7308372259140015,-0.7580255270004272,-0.8773773908615112
VGGFace2,0267_08,n005652,1,FaceGuard,0.047058823529411764,35,0.125,-0.9084417223930359,-0.8860676288604736,-0.8994917869567871,-0.909792423248291
VGGFace2,0045_01,n001211,1,FaceGuard,0.047058823529411764,35,0.125,-0.9458566308021545,-0.9229378700256348,-0.8924950957298279,-0.9334443807601929
VGGFace2,0229_01,n008530,1,FaceGuard,0.047058823529411764,35,0.125,-0.9558126926422119,-0.9207966923713684,-0.9134232997894287,-0.9503850340843201
VGGFace2,0321_02,n008710,1,FaceGuard,0.047058823529411764,35,0.125,-0.9476191997528076,-0.9269767999649048,-0.911151647567749,-0.9463984966278076
VGGFace2,0084_01,n005122,1,FaceGuard,0.047058823529411764,35,0.125,-0.9407507181167603,-0.8983511328697205,-0.8306177854537964,-0.9264653921127319
VGGFace2,0082_04,n001857,1,FaceGuard,0.047058823529411764,35,0.125,-0.8837822079658508,-0.8212398290634155,-0.7756869792938232,-0.8732743263244629
VGGFace2,0051_01,n003258,1,FaceGuard,0.047058823529411764,35,0.125,-0.9422115087509155,-0.9114832878112793,-0.8688809871673584,-0.9309078454971313
VGGFace2,0302_01,n005159,1,FaceGuard,0.047058823529411764,35,0.125,-0.9601422548294067,-0.9199222326278687,-0.9042803645133972,-0.9550670385360718
VGGFace2,0542_01,n002093,1,FaceGuard,0.047058823529411764,35,0.125,-0.9443985223770142,-0.9199870824813843,-0.9175805449485779,-0.9370585083961487
VGGFace2,0086_01,n005425,1,FaceGuard,0.047058823529411764,35,0.125,-0.921226978302002,-0.8508965373039246,-0.8532551527023315,-0.9137482643127441
VGGFace2,0116_01,n002664,1,FaceGuard,0.047058823529411764,35,0.125,-0.8880882263183594,-0.809374213218689,-0.7411311864852905,-0.8493320941925049
VGGFace2,0203_01,n005347,1,FaceGuard,0.047058823529411764,35,0.125,-0.9507182836532593,-0.9015469551086426,-0.908982515335083,-0.943305253982544
VGGFace2,0251_01,n003277,1,FaceGuard,0.047058823529411764,35,0.125,-0.8629010915756226,-0.6971980333328247,-0.6886434555053711,-0.8297748565673828
VGGFace2,0074_01,n002873,1,FaceGuard,0.047058823529411764,35,0.125,-0.9050290584564209,-0.7958799004554749,-0.8074398040771484,-0.897498607635498
VGGFace2,0303_01,n005621,1,FaceGuard,0.047058823529411764,35,0.125,-0.9066610336303711,-0.8124313950538635,-0.7984845638275146,-0.8901145458221436
VGGFace2,0168_01,n005159,1,FaceGuard,0.047058823529411764,35,0.125,-0.923363983631134,-0.838852047920227,-0.8066811561584473,-0.9102058410644531
VGGFace2,0159_01,n004208,1,FaceGuard,0.047058823529411764,35,0.125,-0.9555156230926514,-0.9336992502212524,-0.9422718286514282,-0.9544874429702759
VGGFace2,0029_01,n001146,1,FaceGuard,0.047058823529411764,35,0.125,-0.9316890239715576,-0.8495779037475586,-0.8325821757316589,-0.920976996421814
VGGFace2,0528_01,n004798,1,FaceGuard,0.047058823529411764,35,0.125,-0.9029586315155029,-0.8420958518981934,-0.8361531496047974,-0.882765531539917
VGGFace2,0014_01,n004586,1,FaceGuard,0.047058823529411764,35,0.125,-0.9431038498878479,-0.9256801009178162,-0.8950265645980835,-0.9361398220062256
VGGFace2,0467_02,n005832,1,FaceGuard,0.047058823529411764,35,0.125,-0.9466612339019775,-0.9145453572273254,-0.9356251358985901,-0.9383790493011475
VGGFace2,0010_02,n003215,1,FaceGuard,0.047058823529411764,35,0.125,-0.8794467449188232,-0.8076254725456238,-0.7924586534500122,-0.8657423257827759
VGGFace2,0221_02,n005473,1,FaceGuard,0.047058823529411764,35,0.125,-0.8984536528587341,-0.8437259197235107,-0.861885666847229,-0.8849281072616577
VGGFace2,0374_01,n009213,1,FaceGuard,0.047058823529411764,35,0.125,-0.9318394660949707,-0.8821020126342773,-0.8991801142692566,-0.921697199344635
VGGFace2,0183_01,n005730,1,FaceGuard,0.047058823529411764,35,0.125,-0.9275764226913452,-0.8961467742919922,-0.8887252807617188,-0.9258661866188049
VGGFace2,0221_02,n002153,1,FaceGuard,0.047058823529411764,35,0.125,-0.9489798545837402,-0.9137438535690308,-0.895256519317627,-0.9412615299224854
VGGFace2,0126_02,n002703,1,FaceGuard,0.047058823529411764,35,0.125,-0.9717761278152466,-0.963939368724823,-0.9555717706680298,-0.9691304564476013
VGGFace2,0493_01,n008164,1,FaceGuard,0.047058823529411764,35,0.125,-0.9148385524749756,-0.8889078497886658,-0.839297354221344,-0.9015069007873535
VGGFace2,0027_01,n000958,1,FaceGuard,0.047058823529411764,35,0.125,-0.9287706613540649,-0.8508046269416809,-0.8429178595542908,-0.9219407439231873
VGGFace2,0241_01,n007854,1,FaceGuard,0.047058823529411764,35,0.125,-0.9154771566390991,-0.8003662824630737,-0.8002805709838867,-0.8945575952529907
VGGFace2,0070_01,n008155,1,FaceGuard,0.047058823529411764,35,0.125,-0.9292442798614502,-0.8945797681808472,-0.8756044507026672,-0.9303550720214844
VGGFace2,0262_01,n005179,1,FaceGuard,0.047058823529411764,35,0.125,-0.900752067565918,-0.8513184785842896,-0.7834681272506714,-0.8896450996398926
VGGFace2,0192_01,n005114,1,FaceGuard,0.047058823529411764,35,0.125,-0.9316260814666748,-0.8689548373222351,-0.8468006253242493,-0.920059323310852
VGGFace2,1064_01,n001059,1,FaceGuard,0.047058823529411764,35,0.125,-0.9322885274887085,-0.8482155799865723,-0.8711391687393188,-0.9365867376327515
VGGFace2,0010_02,n002024,1,FaceGuard,0.047058823529411764,35,0.125,-0.934508204460144,-0.916253387928009,-0.8705781102180481,-0.9183215498924255
VGGFace2,0256_02,n008056,1,FaceGuard,0.047058823529411764,35,0.125,-0.9361163377761841,-0.8447532653808594,-0.8982114791870117,-0.9289442896842957
VGGFace2,0579_01,n008710,1,FaceGuard,0.047058823529411764,35,0.125,-0.9372026920318604,-0.9301397800445557,-0.8907319903373718,-0.9303889274597168
VGGFace2,0075_01,n005123,1,FaceGuard,0.047058823529411764,35,0.125,-0.9346768856048584,-0.8729027509689331,-0.8315699696540833,-0.9196773767471313
VGGFace2,0355_02,n002878,1,FaceGuard,0.047058823529411764,35,0.125,-0.9134141206741333,-0.9083225727081299,-0.9037243127822876,-0.9132825136184692
VGGFace2,0602_01,n003001,1,FaceGuard,0.047058823529411764,35,0.125,-0.9392999410629272,-0.9438427686691284,-0.9211294651031494,-0.938942551612854
VGGFace2,0102_01,n001291,1,FaceGuard,0.047058823529411764,35,0.125,-0.9590573906898499,-0.9186911582946777,-0.9145548343658447,-0.9513491988182068
VGGFace2,0060_01,n005301,1,FaceGuard,0.047058823529411764,35,0.125,-0.9523056149482727,-0.920543372631073,-0.8980791568756104,-0.9436339139938354
VGGFace2,0529_01,n005380,1,FaceGuard,0.047058823529411764,35,0.125,-0.933796226978302,-0.8928849101066589,-0.8517674207687378,-0.9223066568374634
VGGFace2,0276_01,n008164,1,FaceGuard,0.047058823529411764,35,0.125,-0.9295082092285156,-0.8827447891235352,-0.891600489616394,-0.9185395836830139
VGGFace2,0350_01,n005114,1,FaceGuard,0.047058823529411764,35,0.125,-0.9094334840774536,-0.8648988008499146,-0.8701655864715576,-0.8954601287841797
VGGFace2,0135_01,n003958,1,FaceGuard,0.047058823529411764,35,0.125,-0.9251609444618225,-0.88040691614151,-0.8119138479232788,-0.9122024774551392
VGGFace2,0178_01,n000740,1,FaceGuard,0.047058823529411764,35,0.125,-0.9487060308456421,-0.9375686645507812,-0.9317237138748169,-0.9464477300643921
VGGFace2,0021_01,n008653,1,FaceGuard,0.047058823529411764,35,0.125,-0.9562489986419678,-0.9000710248947144,-0.8829141855239868,-0.9433139562606812
VGGFace2,0126_02,n008020,1,FaceGuard,0.047058823529411764,35,0.125,-0.9210211038589478,-0.8648031949996948,-0.8708706498146057,-0.8964491486549377
VGGFace2,0049_01,n001485,1,FaceGuard,0.047058823529411764,35,0.125,-0.9178081750869751,-0.8517130613327026,-0.8299105167388916,-0.9071927070617676
VGGFace2,0263_03,n005474,1,FaceGuard,0.047058823529411764,35,0.125,-0.9293196797370911,-0.899952232837677,-0.9092115163803101,-0.9323933124542236
VGGFace2,0250_01,n004679,1,FaceGuard,0.047058823529411764,35,0.125,-0.9163853526115417,-0.8197013139724731,-0.7020881772041321,-0.9013920426368713
VGGFace2,0359_01,n002664,1,FaceGuard,0.047058823529411764,35,0.125,-0.9530342817306519,-0.9324240684509277,-0.9281044602394104,-0.9463237524032593
VGGFace2,0305_01,n008773,1,FaceGuard,0.047058823529411764,35,0.125,-0.9180176258087158,-0.8458379507064819,-0.8529725670814514,-0.9067670106887817
VGGFace2,0076_03,n005427,1,FaceGuard,0.047058823529411764,35,0.125,-0.9289745688438416,-0.8839889168739319,-0.807008683681488,-0.9214084148406982
VGGFace2,0520_01,n004208,1,FaceGuard,0.047058823529411764,35,0.125,-0.940886378288269,-0.8930516242980957,-0.9153387546539307,-0.9378369450569153
VGGFace2,0257_01,n003205,1,FaceGuard,0.047058823529411764,35,0.125,-0.9073867797851562,-0.8583582043647766,-0.8302559852600098,-0.8994765281677246
VGGFace2,0218_01,n005073,1,FaceGuard,0.047058823529411764,35,0.125,-0.9344302415847778,-0.8953857421875,-0.8974275588989258,-0.9303381443023682
VGGFace2,0426_02,n000958,1,FaceGuard,0.047058823529411764,35,0.125,-0.9110260009765625,-0.8757364749908447,-0.852624237537384,-0.9009493589401245
VGGFace2,0235_01,n003461,1,FaceGuard,0.047058823529411764,35,0.125,-0.9525554180145264,-0.919221043586731,-0.9132485389709473,-0.948643684387207
VGGFace2,0185_01,n002838,1,FaceGuard,0.047058823529411764,35,0.125,-0.9231998324394226,-0.8215968608856201,-0.7900867462158203,-0.9106079339981079
VGGFace2,0325_01,n005552,1,FaceGuard,0.047058823529411764,35,0.125,-0.9460283517837524,-0.8746129274368286,-0.8965874910354614,-0.9446349740028381
VGGFace2,0141_15,n001576,1,FaceGuard,0.047058823529411764,35,0.125,-0.944962739944458,-0.9194604158401489,-0.9423998594284058,-0.939163327217102
VGGFace2,0196_01,n003490,1,FaceGuard,0.047058823529411764,35,0.125,-0.9364334344863892,-0.9158632755279541,-0.895149827003479,-0.932849645614624
VGGFace2,0444_01,n005648,1,FaceGuard,0.047058823529411764,35,0.125,-0.934357762336731,-0.8850005269050598,-0.8822160363197327,-0.9215060472488403
