dataset,image_id,identity_id,seed,method,epsilon,steps,step_ratio,cosine_similarity,psnr,ssim,lpips,success,jpeg_cosine,blur_cosine,resize_cosine,relaxed_success,runtime_sec
LFW,lfw_10962,Richard Armitage,0,Random Noise,0.047058823529411764,35,0.125,0.9940810799598694,34.82623457436191,0.8911228280563913,0.13857501745224,False,0.9921058416366577,0.9851528406143188,0.9957345724105835,False,5.105137825012207e-05
LFW,lfw_02287,Liane Janda,0,Random Noise,0.047058823529411764,35,0.125,0.9632136225700378,34.79085744956797,0.8535139784000506,0.2898140847682953,False,0.9621356725692749,0.9895820617675781,0.9804084300994873,False,5.105137825012207e-05
LFW,lfw_03741,Gloria Macapagal Arroyo,0,Random Noise,0.047058823529411764,35,0.125,0.9908273220062256,34.77068447002825,0.869385434524722,0.18613524734973907,False,0.9852731227874756,0.9841683506965637,0.9945042729377747,False,5.105137825012207e-05
LFW,lfw_04178,Alejandro Toledo,0,Random Noise,0.047058823529411764,35,0.125,0.9901716113090515,34.77885898415246,0.8961243878295742,0.17165517807006836,False,0.9848841428756714,0.9893792867660522,0.991689920425415,False,5.105137825012207e-05
LFW,lfw_12516,Brian Williams,0,Random Noise,0.047058823529411764,35,0.125,0.9873449206352234,34.76396906013254,0.8755205787263955,0.21800865232944489,False,0.9855161905288696,0.9950833916664124,0.9914877414703369,False,5.105137825012207e-05
LFW,lfw_12913,Colin Powell,0,Random Noise,0.047058823529411764,35,0.125,0.986343502998352,34.757908131250595,0.8587731719080683,0.3367626965045929,False,0.9799169301986694,0.9925230741500854,0.9915308952331543,False,5.105137825012207e-05
LFW,lfw_09579,Mohammed Al-Douri,0,Random Noise,0.047058823529411764,35,0.125,0.9923938512802124,34.75308267240361,0.8851874334931319,0.19522792100906372,False,0.9909048080444336,0.99211186170578,0.9956732988357544,False,5.033612251281738e-05
LFW,lfw_06298,Herta Daeubler-Gmelin,0,Random Noise,0.047058823529411764,35,0.125,0.9688997268676758,34.773011887900196,0.8729330741235438,0.28510725498199463,False,0.9714312553405762,0.9870491623878479,0.9811296463012695,False,5.033612251281738e-05
LFW,lfw_06221,Annie-Jeanne Reynaud,0,Random Noise,0.047058823529411764,35,0.125,0.9915095567703247,34.755304146186596,0.8830770091391068,0.20199990272521973,False,0.9858183860778809,0.9897763729095459,0.9948678016662598,False,5.033612251281738e-05
LFW,lfw_01909,Jason Kidd,0,Random Noise,0.047058823529411764,35,0.125,0.9763675928115845,34.75635115275176,0.8843770993513617,0.31166428327560425,False,0.9654288291931152,0.993816614151001,0.98697829246521,False,5.033612251281738e-05
