dataset,image_id,identity_id,seed,method,epsilon,steps,step_ratio,cosine_similarity,psnr,ssim,lpips,success,jpeg_cosine,blur_cosine,resize_cosine,relaxed_success,runtime_sec
CelebA,164743,2676,0,FaceGuard,0.047058823529411764,35,0.125,-0.8838698863983154,32.312695900408734,0.9161820581498774,0.05893764644861221,True,-0.7875385880470276,-0.7550119161605835,-0.8674726486206055,True,1.4050412476062775
CelebA,082463,2612,0,FaceGuard,0.047058823529411764,35,0.125,-0.9629794955253601,33.16844930818281,0.8807977612782572,0.11994431167840958,True,-0.9461959004402161,-0.9499087333679199,-0.9509276151657104,True,1.4050412476062775
CelebA,168943,1306,0,FaceGuard,0.047058823529411764,35,0.125,-0.8984780311584473,32.69771017612904,0.9312240277278793,0.04716459661722183,True,-0.8129894733428955,-0.7661654353141785,-0.8894249200820923,True,1.4050412476062775
CelebA,091156,7265,0,FaceGuard,0.047058823529411764,35,0.125,-0.9143080711364746,32.470111499240616,0.8988392024388173,0.05035068467259407,True,-0.8766518831253052,-0.79409259557724,-0.9010348320007324,True,1.4050412476062775
CelebA,195531,5306,0,FaceGuard,0.047058823529411764,35,0.125,-0.8930584192276001,33.063324520799256,0.8927178517205983,0.11149076372385025,True,-0.8431180119514465,-0.833945095539093,-0.8918754458427429,True,1.4050412476062775
CelebA,144572,6145,0,FaceGuard,0.047058823529411764,35,0.125,-0.9431614279747009,32.76577482410103,0.8945277246966247,0.05936865881085396,True,-0.9050472974777222,-0.9096335172653198,-0.9393439888954163,True,1.4050412476062775
CelebA,194077,7325,0,FaceGuard,0.047058823529411764,35,0.125,-0.8989181518554688,32.59529578372694,0.9094457300653439,0.10779121518135071,True,-0.7727234363555908,-0.7443020939826965,-0.883536696434021,True,1.4050412476062775
CelebA,023102,6466,0,FaceGuard,0.047058823529411764,35,0.125,-0.9587066769599915,33.161827650564405,0.8709143339459012,0.13563664257526398,True,-0.9453943967819214,-0.939849853515625,-0.9555084705352783,True,1.4050412476062775
CelebA,019415,7687,0,FaceGuard,0.047058823529411764,35,0.125,-0.8923882842063904,32.54636591216632,0.9000740034271688,0.08155490458011627,True,-0.8457123637199402,-0.8170455694198608,-0.8845528364181519,True,1.4014487862586975
CelebA,049749,4159,0,FaceGuard,0.047058823529411764,35,0.125,-0.9335460662841797,33.26775920819348,0.8991534833425812,0.07126803696155548,True,-0.8461226224899292,-0.8761307001113892,-0.9209157228469849,True,1.4014487862586975
CelebA,195211,5051,0,FaceGuard,0.047058823529411764,35,0.125,-0.8685086965560913,32.899065899047486,0.9084115447215745,0.060381125658750534,True,-0.8064310550689697,-0.7611745595932007,-0.8464094996452332,True,1.4014487862586975
CelebA,153340,8811,0,FaceGuard,0.047058823529411764,35,0.125,-0.8548324108123779,32.64022094331138,0.8805000225798308,0.12256120890378952,True,-0.7488008141517639,-0.6946316957473755,-0.842363715171814,True,1.4014487862586975
CelebA,097912,3170,0,FaceGuard,0.047058823529411764,35,0.125,-0.7582870721817017,32.88059365732582,0.884269786814382,0.06849869340658188,True,-0.6161803007125854,-0.5287723541259766,-0.7255311012268066,True,1.4014487862586975
CelebA,072618,4757,0,FaceGuard,0.047058823529411764,35,0.125,-0.8439628481864929,32.61977558377836,0.8761582043206246,0.11919418722391129,True,-0.7640163898468018,-0.7416025400161743,-0.828774094581604,True,1.4014487862586975
CelebA,127477,8357,0,FaceGuard,0.047058823529411764,35,0.125,-0.8265703916549683,32.40612843910457,0.9006764010593019,0.037222012877464294,True,-0.7000126242637634,-0.6628694534301758,-0.8008700609207153,True,1.4014487862586975
CelebA,192706,7816,0,FaceGuard,0.047058823529411764,35,0.125,-0.9428505897521973,32.65484453093713,0.8910321304320196,0.06214668229222298,True,-0.9033252000808716,-0.9057238698005676,-0.929198145866394,True,1.4014487862586975
CelebA,020309,8120,0,FaceGuard,0.047058823529411764,35,0.125,-0.9496288299560547,32.686392201417405,0.8698504248045095,0.05519092455506325,True,-0.9004733562469482,-0.8737998604774475,-0.937203586101532,True,1.4168387353420258
CelebA,070230,361,0,FaceGuard,0.047058823529411764,35,0.125,-0.9044815897941589,32.498103185265826,0.8997096843931288,0.06345169991254807,True,-0.8421763181686401,-0.8150855302810669,-0.8977342844009399,True,1.4168387353420258
CelebA,050339,9017,0,FaceGuard,0.047058823529411764,35,0.125,-0.9043738842010498,32.92032969205082,0.88072519362906,0.14071494340896606,True,-0.837592601776123,-0.7717270255088806,-0.9090151786804199,True,1.4168387353420258
CelebA,159767,5411,0,FaceGuard,0.047058823529411764,35,0.125,-0.8788341283798218,32.511810912308924,0.9019041809736809,0.06958051025867462,True,-0.7522013187408447,-0.7280849814414978,-0.8461544513702393,True,1.4168387353420258
CelebA,143103,4637,0,FaceGuard,0.047058823529411764,35,0.125,-0.9249688386917114,32.87334902307655,0.8563942960892313,0.13920676708221436,True,-0.8963994979858398,-0.8412115573883057,-0.9094700217247009,True,1.4168387353420258
CelebA,055155,10175,0,FaceGuard,0.047058823529411764,35,0.125,-0.9507530927658081,32.62748308907242,0.9257944418696251,0.0637894719839096,True,-0.906857967376709,-0.9106563925743103,-0.9474785327911377,True,1.4168387353420258
CelebA,139389,2105,0,FaceGuard,0.047058823529411764,35,0.125,-0.962433934211731,32.972418692716396,0.8671510240638725,0.0970604419708252,True,-0.9387273192405701,-0.9362009763717651,-0.9608247876167297,True,1.4168387353420258
CelebA,006188,3432,0,FaceGuard,0.047058823529411764,35,0.125,-0.9183121919631958,32.96886845130649,0.9087709247951486,0.049685925245285034,True,-0.851542592048645,-0.8600252866744995,-0.9220157861709595,True,1.4168387353420258
CelebA,126978,5635,0,FaceGuard,0.047058823529411764,35,0.125,-0.9229997396469116,32.29870295437643,0.9125163838415258,0.07518993318080902,True,-0.8590890765190125,-0.7997428178787231,-0.90663743019104,True,1.3895432353019714
CelebA,044943,1111,0,FaceGuard,0.047058823529411764,35,0.125,-0.9167519807815552,32.48571755036036,0.9060649379960587,0.09856735169887543,True,-0.8288295269012451,-0.8315784931182861,-0.9065887928009033,True,1.3895432353019714
CelebA,068228,7400,0,FaceGuard,0.047058823529411764,35,0.125,-0.9589585661888123,32.65409990342033,0.8720572781566033,0.14092537760734558,True,-0.9274510741233826,-0.9091596007347107,-0.9519716501235962,True,1.3895432353019714
CelebA,028292,3404,0,FaceGuard,0.047058823529411764,35,0.125,-0.9200876951217651,32.34646086542514,0.9081506823561688,0.06593696773052216,True,-0.8897820711135864,-0.8708310127258301,-0.9070310592651367,True,1.3895432353019714
CelebA,110178,7969,0,FaceGuard,0.047058823529411764,35,0.125,-0.9175156950950623,32.35206680120409,0.9022210383783253,0.0568213164806366,True,-0.853492796421051,-0.8560882210731506,-0.9076812267303467,True,1.3895432353019714
CelebA,050269,1559,0,FaceGuard,0.047058823529411764,35,0.125,-0.9356809854507446,32.43318231374347,0.9024658490745923,0.0882202610373497,True,-0.9268009662628174,-0.8907068371772766,-0.9299123883247375,True,1.3895432353019714
CelebA,004461,1686,0,FaceGuard,0.047058823529411764,35,0.125,-0.8137326240539551,32.32942832500947,0.9054227448743309,0.05825816094875336,True,-0.6856386661529541,-0.6444656252861023,-0.775713324546814,True,1.3895432353019714
CelebA,132824,2017,0,FaceGuard,0.047058823529411764,35,0.125,-0.9062989950180054,32.779019264529566,0.8830992011345358,0.07857915759086609,True,-0.8244425654411316,-0.7729367613792419,-0.8958849310874939,True,1.3895432353019714
CelebA,132781,5672,0,FaceGuard,0.047058823529411764,35,0.125,-0.9490653276443481,32.961300653242766,0.8878135121887131,0.05512790009379387,True,-0.9104920625686646,-0.9030511379241943,-0.9407461881637573,True,1.3761791288852692
CelebA,059991,6118,0,FaceGuard,0.047058823529411764,35,0.125,-0.951885998249054,32.58161825026859,0.9004868250859787,0.059897929430007935,True,-0.928560733795166,-0.9056642055511475,-0.9396538734436035,True,1.3761791288852692
CelebA,101845,592,0,FaceGuard,0.047058823529411764,35,0.125,-0.9325608015060425,33.1067052558462,0.8738711370288251,0.10373058170080185,True,-0.8753014206886292,-0.8955410122871399,-0.9225015640258789,True,1.3761791288852692
CelebA,140506,7168,0,FaceGuard,0.047058823529411764,35,0.125,-0.9359220266342163,32.872296593201646,0.9063247209088653,0.05974724143743515,True,-0.8976831436157227,-0.9056422710418701,-0.9328207969665527,True,1.3761791288852692
CelebA,157118,10159,0,FaceGuard,0.047058823529411764,35,0.125,-0.9496735334396362,32.87802572745609,0.8824851961260873,0.07740653306245804,True,-0.8841407299041748,-0.9009057283401489,-0.9351871013641357,True,1.3761791288852692
CelebA,036104,9820,0,FaceGuard,0.047058823529411764,35,0.125,-0.9231274127960205,32.641863136550526,0.912217981906036,0.07563707232475281,True,-0.8308835029602051,-0.8128021359443665,-0.903217613697052,True,1.3761791288852692
CelebA,102923,3697,0,FaceGuard,0.047058823529411764,35,0.125,-0.9449392557144165,33.186457185151646,0.8809537603879537,0.12360632419586182,True,-0.91640305519104,-0.8942440748214722,-0.9458183646202087,True,1.3761791288852692
CelebA,178321,4862,0,FaceGuard,0.047058823529411764,35,0.125,-0.9535297751426697,32.61478262655164,0.9081988565844683,0.06373937427997589,True,-0.9239903688430786,-0.8706149458885193,-0.9418447613716125,True,1.3761791288852692
CelebA,035013,3080,0,FaceGuard,0.047058823529411764,35,0.125,-0.9142873287200928,32.5607459877423,0.8801919371502561,0.11875033378601074,True,-0.8755476474761963,-0.8140496015548706,-0.8974685668945312,True,1.337887167930603
CelebA,078996,3655,0,FaceGuard,0.047058823529411764,35,0.125,-0.9403753876686096,32.79914008864346,0.9001327937219803,0.13142704963684082,True,-0.8799570202827454,-0.8393452167510986,-0.9373000860214233,True,1.337887167930603
CelebA,035236,1620,0,FaceGuard,0.047058823529411764,35,0.125,-0.8993445634841919,32.88717543084203,0.8498933663295595,0.1385151594877243,True,-0.8224854469299316,-0.7721552848815918,-0.880363941192627,True,1.337887167930603
CelebA,016954,1490,0,FaceGuard,0.047058823529411764,35,0.125,-0.9375412464141846,33.27956374036464,0.8857236101339754,0.09390217810869217,True,-0.9030040502548218,-0.8947166204452515,-0.9412233829498291,True,1.337887167930603
CelebA,017063,2138,0,FaceGuard,0.047058823529411764,35,0.125,-0.9242467880249023,32.6100131179809,0.9177314485278222,0.06394675374031067,True,-0.8457452654838562,-0.8400537371635437,-0.9140215516090393,True,1.337887167930603
CelebA,099149,353,0,FaceGuard,0.047058823529411764,35,0.125,-0.915734052658081,32.426181052451966,0.895954133648791,0.11401563882827759,True,-0.8662983775138855,-0.8397822380065918,-0.9081788659095764,True,1.337887167930603
CelebA,184495,7652,0,FaceGuard,0.047058823529411764,35,0.125,-0.9414427876472473,32.461955838783695,0.9099280461042033,0.06758145987987518,True,-0.878300130367279,-0.8617740869522095,-0.925401508808136,True,1.337887167930603
CelebA,179191,4460,0,FaceGuard,0.047058823529411764,35,0.125,-0.9310547113418579,33.184458994103665,0.8638116265933627,0.1586223840713501,True,-0.9153085350990295,-0.9051047563552856,-0.9224932789802551,True,1.337887167930603
CelebA,125109,7657,0,FaceGuard,0.047058823529411764,35,0.125,-0.8960881233215332,32.88054356505866,0.9002950644097387,0.09806226193904877,True,-0.8572697639465332,-0.8420457243919373,-0.8894838094711304,True,1.3784622251987457
CelebA,188712,5457,0,FaceGuard,0.047058823529411764,35,0.125,-0.9485018253326416,32.68384676129822,0.8872384561254248,0.10693532228469849,True,-0.9145040512084961,-0.8830311298370361,-0.9368844628334045,True,1.3784622251987457
CelebA,060944,1624,0,FaceGuard,0.047058823529411764,35,0.125,-0.9132750034332275,32.874540310200274,0.9177658190938517,0.059222057461738586,True,-0.867679238319397,-0.8767926692962646,-0.9054995775222778,True,1.3784622251987457
CelebA,092895,4745,0,FaceGuard,0.047058823529411764,35,0.125,-0.888921320438385,32.55041302650531,0.8810393798681493,0.0775858610868454,True,-0.7910933494567871,-0.7616645693778992,-0.869922399520874,True,1.3784622251987457
CelebA,029773,3077,0,FaceGuard,0.047058823529411764,35,0.125,-0.8912225961685181,32.373660005602765,0.91188785827833,0.054587237536907196,True,-0.744573712348938,-0.6528173089027405,-0.865138053894043,True,1.3784622251987457
CelebA,106843,2759,0,FaceGuard,0.047058823529411764,35,0.125,-0.9256516695022583,32.641921617999245,0.8964617712415123,0.08619943261146545,True,-0.8809462785720825,-0.8372994661331177,-0.9143866896629333,True,1.3784622251987457
CelebA,006258,8269,0,FaceGuard,0.047058823529411764,35,0.125,-0.9532754421234131,33.112394925591346,0.8893389968745931,0.07723840326070786,True,-0.9232159852981567,-0.9012734889984131,-0.944042980670929,True,1.3784622251987457
CelebA,065861,7692,0,FaceGuard,0.047058823529411764,35,0.125,-0.9210251569747925,32.90326283681847,0.8915725819996259,0.10580244660377502,True,-0.8813198208808899,-0.8559234738349915,-0.9039425849914551,True,1.3784622251987457
CelebA,189595,5585,0,FaceGuard,0.047058823529411764,35,0.125,-0.9231308698654175,33.042093857212514,0.899607975606326,0.048678528517484665,True,-0.8570171594619751,-0.8785606622695923,-0.9228290319442749,True,1.3947145342826843
CelebA,118729,9318,0,FaceGuard,0.047058823529411764,35,0.125,-0.8990100622177124,32.863758180733804,0.9065421725439875,0.08661047369241714,True,-0.8587054014205933,-0.8509452939033508,-0.8906362652778625,True,1.3947145342826843
CelebA,038244,1767,0,FaceGuard,0.047058823529411764,35,0.125,-0.9419378638267517,32.94068076695293,0.8631090112809708,0.15877318382263184,True,-0.9133443832397461,-0.8964855074882507,-0.932371199131012,True,1.3947145342826843
CelebA,067637,279,0,FaceGuard,0.047058823529411764,35,0.125,-0.8792887926101685,32.51471944085763,0.9157690059968934,0.06584662944078445,True,-0.8075119256973267,-0.7523648738861084,-0.8673509359359741,True,1.3947145342826843
CelebA,076199,5884,0,FaceGuard,0.047058823529411764,35,0.125,-0.8644418716430664,32.56460935615462,0.907687866164109,0.05399351939558983,True,-0.7756892442703247,-0.7354837656021118,-0.8417996764183044,True,1.3947145342826843
CelebA,081788,8723,0,FaceGuard,0.047058823529411764,35,0.125,-0.9457668662071228,32.59238299693187,0.8934583086758797,0.08235877752304077,True,-0.9117844104766846,-0.880374550819397,-0.9374560117721558,True,1.3947145342826843
CelebA,155824,8796,0,FaceGuard,0.047058823529411764,35,0.125,-0.9190680384635925,32.87979650895575,0.8828410825488806,0.08540718257427216,True,-0.8379127979278564,-0.833443284034729,-0.9039153456687927,True,1.3947145342826843
CelebA,028896,9425,0,FaceGuard,0.047058823529411764,35,0.125,-0.9188462495803833,32.998310599712816,0.8970117414572328,0.0505128838121891,True,-0.8629204034805298,-0.8524326682090759,-0.9126217365264893,True,1.3947145342826843
CelebA,078670,121,0,FaceGuard,0.047058823529411764,35,0.125,-0.9372442364692688,32.50768370843655,0.9029173328489998,0.0599173903465271,True,-0.882102906703949,-0.837641716003418,-0.915751039981842,True,1.4004311561584473
CelebA,152426,935,0,FaceGuard,0.047058823529411764,35,0.125,-0.9470465183258057,32.728471188869584,0.9025652218344652,0.07710984349250793,True,-0.8876183032989502,-0.8870078921318054,-0.9395866990089417,True,1.4004311561584473
CelebA,114528,8270,0,FaceGuard,0.047058823529411764,35,0.125,-0.7676210403442383,32.38951757740174,0.9095156068343467,0.05699058622121811,True,-0.6083827018737793,-0.5823636651039124,-0.7385889291763306,True,1.4004311561584473
CelebA,196909,8951,0,FaceGuard,0.047058823529411764,35,0.125,-0.9530069828033447,32.944499925174846,0.8776251122400579,0.11923998594284058,True,-0.9156175255775452,-0.9157674312591553,-0.9541600346565247,True,1.4004311561584473
CelebA,172974,200,0,FaceGuard,0.047058823529411764,35,0.125,-0.8843035697937012,32.81592027232472,0.8874492482374025,0.09036261588335037,True,-0.7782495617866516,-0.714667022228241,-0.8619128465652466,True,1.4004311561584473
CelebA,180060,2489,0,FaceGuard,0.047058823529411764,35,0.125,-0.9234956502914429,33.23988919274796,0.8724619300962653,0.0674591138958931,True,-0.8559337258338928,-0.8250207901000977,-0.9131520390510559,True,1.4004311561584473
CelebA,014515,2526,0,FaceGuard,0.047058823529411764,35,0.125,-0.9109513163566589,33.201900850793386,0.8715862179948823,0.15228305757045746,True,-0.8857505321502686,-0.8656307458877563,-0.9015297889709473,True,1.4004311561584473
CelebA,155451,2116,0,FaceGuard,0.047058823529411764,35,0.125,-0.9426274299621582,32.65798270775557,0.8930251475243528,0.11113349348306656,True,-0.8789546489715576,-0.8910633325576782,-0.9373409748077393,True,1.4004311561584473
CelebA,152606,6182,0,FaceGuard,0.047058823529411764,35,0.125,-0.9506003856658936,32.686382404451,0.8950057364903117,0.05881991609930992,True,-0.9215928912162781,-0.9035704731941223,-0.94140625,True,1.39506196975708
CelebA,169085,549,0,FaceGuard,0.047058823529411764,35,0.125,-0.9628287553787231,32.885401712520775,0.8965846902573676,0.10909328609704971,True,-0.9361439347267151,-0.9243307113647461,-0.9578828811645508,True,1.39506196975708
CelebA,168015,2625,0,FaceGuard,0.047058823529411764,35,0.125,-0.9251312017440796,32.71756676065191,0.8615548804888394,0.09437772631645203,True,-0.867561399936676,-0.8270551562309265,-0.9102597236633301,True,1.39506196975708
CelebA,069638,8332,0,FaceGuard,0.047058823529411764,35,0.125,-0.9216734170913696,33.60429967591257,0.8397189295212062,0.18087810277938843,True,-0.9065237045288086,-0.8850947618484497,-0.923471212387085,True,1.39506196975708
CelebA,184159,8355,0,FaceGuard,0.047058823529411764,35,0.125,-0.964600682258606,33.10818535746245,0.8913107055479346,0.08583370596170425,True,-0.9367785453796387,-0.9452840685844421,-0.9667343497276306,True,1.39506196975708
CelebA,007363,4089,0,FaceGuard,0.047058823529411764,35,0.125,-0.9561573266983032,32.66555386657413,0.9081791919106071,0.05885625630617142,True,-0.9415183067321777,-0.9100785851478577,-0.9504938125610352,True,1.39506196975708
CelebA,150781,9718,0,FaceGuard,0.047058823529411764,35,0.125,-0.9435614943504333,32.98255679609534,0.8837589259578262,0.0915035754442215,True,-0.9042867422103882,-0.8850922584533691,-0.9385607838630676,True,1.39506196975708
CelebA,181207,4458,0,FaceGuard,0.047058823529411764,35,0.125,-0.9507371187210083,33.03387713616072,0.8948300413594898,0.07061024010181427,True,-0.9201090931892395,-0.9160900115966797,-0.9440666437149048,True,1.39506196975708
CelebA,126991,1502,0,FaceGuard,0.047058823529411764,35,0.125,-0.9139448404312134,32.93967130221186,0.8838416022932383,0.11814388632774353,True,-0.8173351883888245,-0.8562496900558472,-0.9040067791938782,True,1.367193579673767
CelebA,174296,4076,0,FaceGuard,0.047058823529411764,35,0.125,-0.9174257516860962,33.220754438810694,0.8775778620700514,0.08420844376087189,True,-0.8952276706695557,-0.884982705116272,-0.9162943959236145,True,1.367193579673767
CelebA,186338,6184,0,FaceGuard,0.047058823529411764,35,0.125,-0.945201575756073,33.47432763910662,0.873694296829591,0.09653424471616745,True,-0.9148871898651123,-0.9170761108398438,-0.9390345811843872,True,1.367193579673767
CelebA,161048,721,0,FaceGuard,0.047058823529411764,35,0.125,-0.9059677124023438,33.15778024101633,0.9018164306392737,0.06629709154367447,True,-0.8541481494903564,-0.8412462472915649,-0.8957395553588867,True,1.367193579673767
CelebA,179100,4050,0,FaceGuard,0.047058823529411764,35,0.125,-0.9050086140632629,33.28041417223409,0.8291660464605948,0.20811855792999268,True,-0.8220389485359192,-0.8299344778060913,-0.8999812602996826,True,1.367193579673767
CelebA,197736,7438,0,FaceGuard,0.047058823529411764,35,0.125,-0.9553357362747192,32.48864745039371,0.8986374526429755,0.04792150855064392,True,-0.9254189729690552,-0.909732460975647,-0.9459977149963379,True,1.367193579673767
CelebA,047408,5718,0,FaceGuard,0.047058823529411764,35,0.125,-0.8336135149002075,32.41982196491234,0.9200345180254392,0.04073400795459747,True,-0.7133071422576904,-0.6333299875259399,-0.8043086528778076,True,1.367193579673767
CelebA,105196,1127,0,FaceGuard,0.047058823529411764,35,0.125,-0.9286061525344849,32.90980150340523,0.9084083320329319,0.044414982199668884,True,-0.8868959546089172,-0.8949073553085327,-0.9247338771820068,True,1.367193579673767
CelebA,131210,790,0,FaceGuard,0.047058823529411764,35,0.125,-0.8923853635787964,32.822318856729154,0.8484026382867306,0.09945200383663177,True,-0.8242027759552002,-0.7728188037872314,-0.872949481010437,True,1.3731651902198792
CelebA,001515,4145,0,FaceGuard,0.047058823529411764,35,0.125,-0.8860759735107422,32.55278872606504,0.87633535366539,0.12197589874267578,True,-0.7963127493858337,-0.729640007019043,-0.8669046759605408,True,1.3731651902198792
CelebA,105590,6739,0,FaceGuard,0.047058823529411764,35,0.125,-0.9586628079414368,33.37763067886994,0.8928413422635558,0.12320160120725632,True,-0.9380188584327698,-0.9496266841888428,-0.9590809345245361,True,1.3731651902198792
CelebA,125699,9199,0,FaceGuard,0.047058823529411764,35,0.125,-0.9332833886146545,33.1225756820511,0.8790882640318909,0.06308837234973907,True,-0.8745611906051636,-0.8724230527877808,-0.9264829158782959,True,1.3731651902198792
CelebA,088051,1289,0,FaceGuard,0.047058823529411764,35,0.125,-0.8970292806625366,33.23582761744922,0.8957544097289575,0.11101380735635757,True,-0.8269380331039429,-0.8080045580863953,-0.883545458316803,True,1.3731651902198792
CelebA,002200,9452,0,FaceGuard,0.047058823529411764,35,0.125,-0.9430793523788452,32.797218401447275,0.9229170547591373,0.04502955451607704,True,-0.8988754749298096,-0.900151789188385,-0.9422056674957275,True,1.3731651902198792
CelebA,096637,1880,0,FaceGuard,0.047058823529411764,35,0.125,-0.8868117928504944,32.21205689968422,0.9175462789223126,0.04969813674688339,True,-0.7988392114639282,-0.7553056478500366,-0.8616161346435547,True,1.3731651902198792
CelebA,192809,8446,0,FaceGuard,0.047058823529411764,35,0.125,-0.9075648784637451,32.58048582196227,0.905226244989023,0.057520508766174316,True,-0.8088878393173218,-0.718197762966156,-0.8943453431129456,True,1.3731651902198792
CelebA,031255,8452,0,FaceGuard,0.047058823529411764,35,0.125,-0.9484843015670776,32.83885263795458,0.9149532839239379,0.050949979573488235,True,-0.9394713640213013,-0.9014127850532532,-0.9471585750579834,True,1.3860613703727722
CelebA,022031,4678,0,FaceGuard,0.047058823529411764,35,0.125,-0.9356375336647034,32.45198692077368,0.9024213258830823,0.10623592883348465,True,-0.8987249135971069,-0.8597049713134766,-0.9156028032302856,True,1.3860613703727722
CelebA,147574,6913,0,FaceGuard,0.047058823529411764,35,0.125,-0.8733649253845215,32.47921703050856,0.9265966056787738,0.03771919012069702,True,-0.7684381604194641,-0.7243845462799072,-0.8436968922615051,True,1.3860613703727722
CelebA,177883,1235,0,FaceGuard,0.047058823529411764,35,0.125,-0.9402527213096619,32.4498497310758,0.9003568756911006,0.0711951032280922,True,-0.8939167261123657,-0.8649215698242188,-0.928855836391449,True,1.3860613703727722
CelebA,002626,8291,0,FaceGuard,0.047058823529411764,35,0.125,-0.7958522439002991,32.53504869009591,0.8412357115539235,0.10098278522491455,True,-0.6905597448348999,-0.6342865228652954,-0.7438479661941528,True,1.3860613703727722
CelebA,078550,7602,0,FaceGuard,0.047058823529411764,35,0.125,-0.9611307978630066,32.919291681076984,0.8753649262428805,0.08669552952051163,True,-0.9472616910934448,-0.9458136558532715,-0.9560331702232361,True,1.3860613703727722
CelebA,026170,3817,0,FaceGuard,0.047058823529411764,35,0.125,-0.9399664998054504,33.05766178102723,0.8976889785366345,0.07300226390361786,True,-0.9000587463378906,-0.9111126661300659,-0.9380525350570679,True,1.3860613703727722
CelebA,149768,7732,0,FaceGuard,0.047058823529411764,35,0.125,-0.931411862373352,32.62562610405232,0.9047688822345908,0.06481382250785828,True,-0.8938573598861694,-0.8334304094314575,-0.9184161424636841,True,1.3860613703727722
CelebA,093148,9441,0,FaceGuard,0.047058823529411764,35,0.125,-0.9532977342605591,32.99015546459681,0.8576345519463314,0.15741002559661865,True,-0.9210942983627319,-0.9170806407928467,-0.9445913434028625,True,1.4329324066638947
CelebA,094092,9091,0,FaceGuard,0.047058823529411764,35,0.125,-0.9259635210037231,33.20659369565723,0.8834701573771325,0.11130930483341217,True,-0.8667426109313965,-0.8819283246994019,-0.9203697443008423,True,1.4329324066638947
CelebA,177209,1154,0,FaceGuard,0.047058823529411764,35,0.125,-0.9406827688217163,32.64435173104479,0.9090897669443274,0.05824362859129906,True,-0.9095696806907654,-0.9022942781448364,-0.9382245540618896,True,1.4329324066638947
CelebA,126891,2084,0,FaceGuard,0.047058823529411764,35,0.125,-0.8966831564903259,32.47152795594558,0.8781009849716962,0.08682441711425781,True,-0.8165489435195923,-0.7887958288192749,-0.8794515132904053,True,1.4329324066638947
CelebA,149817,5821,0,FaceGuard,0.047058823529411764,35,0.125,-0.9285862445831299,33.221109423149386,0.897546948228238,0.05578548461198807,True,-0.9051766395568848,-0.9055924415588379,-0.924648642539978,True,1.4329324066638947
CelebA,044422,3068,0,FaceGuard,0.047058823529411764,35,0.125,-0.8955840468406677,32.909958750394416,0.8977875350356327,0.10168531537055969,True,-0.8655070066452026,-0.7953355312347412,-0.8810609579086304,True,1.4329324066638947
CelebA,007450,8126,0,FaceGuard,0.047058823529411764,35,0.125,-0.9142410755157471,32.918948100892365,0.9062345015974773,0.07043948769569397,True,-0.8442057967185974,-0.837551474571228,-0.9113694429397583,True,1.4329324066638947
CelebA,194438,9988,0,FaceGuard,0.047058823529411764,35,0.125,-0.9424189329147339,32.73495131858627,0.9193787279631164,0.06697255373001099,True,-0.9023314714431763,-0.8879815936088562,-0.929617166519165,True,1.4329324066638947
CelebA,075815,8655,0,FaceGuard,0.047058823529411764,35,0.125,-0.9427457451820374,32.33553740121863,0.9070477901306179,0.06154746562242508,True,-0.8831432461738586,-0.8367033004760742,-0.9330094456672668,True,1.4125915467739105
CelebA,000034,1603,0,FaceGuard,0.047058823529411764,35,0.125,-0.9375326633453369,32.8686576844255,0.8912357183544758,0.07816877961158752,True,-0.8783907890319824,-0.8867582678794861,-0.9306246042251587,True,1.4125915467739105
CelebA,075239,8032,0,FaceGuard,0.047058823529411764,35,0.125,-0.9407597184181213,32.59591696303297,0.9112568613151563,0.07503434270620346,True,-0.882124662399292,-0.8440775275230408,-0.9281296133995056,True,1.4125915467739105
CelebA,083206,2530,0,FaceGuard,0.047058823529411764,35,0.125,-0.9608214497566223,32.45137458737641,0.9107042002982575,0.04828339070081711,True,-0.9226934909820557,-0.8773317337036133,-0.9454482793807983,True,1.4125915467739105
CelebA,159129,1124,0,FaceGuard,0.047058823529411764,35,0.125,-0.9485610723495483,32.82554444979653,0.8998937879940213,0.06268040835857391,True,-0.9104655981063843,-0.8732750415802002,-0.9390186667442322,True,1.4125915467739105
CelebA,143850,6884,0,FaceGuard,0.047058823529411764,35,0.125,-0.9458289742469788,32.55655479697506,0.8889265647714263,0.08527086675167084,True,-0.9246776103973389,-0.8729166984558105,-0.939024031162262,True,1.4125915467739105
CelebA,076696,10061,0,FaceGuard,0.047058823529411764,35,0.125,-0.9189322590827942,33.076833998074086,0.8773008440277733,0.13829782605171204,True,-0.8811168670654297,-0.8753602504730225,-0.9097378253936768,True,1.4125915467739105
CelebA,154338,4472,0,FaceGuard,0.047058823529411764,35,0.125,-0.9510558247566223,32.578800588482586,0.8921945109671313,0.055004946887493134,True,-0.9146663546562195,-0.8827435374259949,-0.9476217031478882,True,1.4125915467739105
CelebA,134781,2409,0,FaceGuard,0.047058823529411764,35,0.125,-0.9250861406326294,32.79774715973071,0.8708768118249285,0.08109214156866074,True,-0.8726775646209717,-0.8319393396377563,-0.907855212688446,True,1.4272668361663818
CelebA,099338,3062,0,FaceGuard,0.047058823529411764,35,0.125,-0.9057011008262634,32.94228851510582,0.8732478495715932,0.14439302682876587,True,-0.8428606986999512,-0.8468155860900879,-0.8993639945983887,True,1.4272668361663818
